俯仰/度,滚转/度,滚转/度.1,航向/度,航向/度.1,航向/度.2,航向/度.3,无线电高度高位/FT,无线电高度低位/FT,计算空速/KT,计算空速/KT.1,计算空速/KT.2,计算空速/KT.3,垂直速度/KT,马赫数,风速/KT,左攻角/DEG,右攻角/DEG,气压高度高位/FT,气压高度低位/FT,时,分,秒,推力扭矩,襟翼手柄位置/度,左襟翼/度,右襟翼/度,目标空速/KT,选择空速/KT,VOR频率/MHZ,燃油量/LBS,排气温度/DEG C
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,279.5,279.5,279.5,279.25,0,0.541,39.0,179.47265625,179.12109375,13696,481,0,0,0,0.125,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,279.25,279.0,279.0,278.75,0,0.54,39.0,179.47265625,179.12109375,13696,482,0,0,0,0.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.75,278.5,278.25,278.25,0,0.539,39.5,179.47265625,179.12109375,13696,483,0,0,0,0.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,7680,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.0,277.75,277.75,277.5,0,0.538,40.0,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.25,277.25,0,0.537,40.5,179.296875,179.12109375,13696,483,0,0,0,63.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,40.5,179.47265625,179.12109375,13696,484,0,0,0,63.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.5,277.5,0,0.537,40.5,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.75,277.75,278.0,278.0,0,0.538,40.5,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.5,278.5,0,0.539,40.5,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.75,278.75,278.75,0,0.539,40.0,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.75,278.5,278.75,0,0.54,39.5,179.47265625,179.12109375,13696,483,0,0,0,63.75,0.0,0.0,0.703125,280.0,280.0,61.6,7680,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.75,278.5,278.5,278.5,0,0.539,39.5,179.47265625,179.12109375,13696,484,0,0,0,0.125,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.25,278.25,0,0.539,40.0,179.47265625,179.12109375,13696,486,0,0,0,0.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.25,278.25,0,0.539,40.0,179.47265625,179.12109375,13696,487,0,0,0,3.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.25,278.25,0,0.539,40.0,179.47265625,179.12109375,13696,488,0,0,0,5.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.25,278.25,0,0.539,40.0,179.296875,179.12109375,13696,489,0,0,0,4.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.25,278.25,0,0.539,40.0,179.296875,179.12109375,13696,491,0,0,0,0.25,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.25,278.25,278.25,0,0.539,40.0,179.47265625,179.12109375,13696,491,0,0,0,5.375,0.0,719.6484375,0.703125,280.0,280.0,61.6,8620,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.25,278.25,0,0.539,39.5,179.47265625,179.12109375,13696,492,0,0,0,4.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.0,278.0,278.0,278.0,0,0.538,39.5,179.296875,179.12109375,13696,493,0,0,0,0.0,0.0,0.0,0.703125,280.0,280.0,61.6,0,251.5
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.0,278.0,278.0,277.75,0,0.538,39.0,179.296875,179.12109375,13696,493,0,0,0,0.125,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.75,277.75,277.5,277.5,0,0.537,39.0,179.47265625,179.12109375,13696,493,0,0,0,0.25,0.3515625,0.0,0.703125,280.0,280.0,61.6,1930,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.25,277.25,0,0.537,38.5,179.47265625,179.12109375,13696,493,0,0,0,0.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,0.0,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.5,0,0.537,39.0,179.47265625,179.12109375,13696,493,0,0,0,0.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.5,277.5,0,0.537,39.0,179.47265625,179.12109375,13696,493,0,0,0,63.875,0.0,0.0,0.703125,280.0,280.0,61.6,2920,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.75,277.75,0,0.538,39.0,179.47265625,179.12109375,13696,493,0,0,0,63.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.5,277.5,0,0.537,39.0,179.47265625,179.12109375,13696,494,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.5,277.5,0,0.537,39.0,179.47265625,179.12109375,13696,494,0,0,0,63.75,0.3515625,0.0,0.703125,280.0,280.0,61.6,0,251.25
127.9375,0.0,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,277.5,277.5,277.5,277.5,0,0.538,39.0,179.47265625,179.12109375,13696,494,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,277.5,277.5,277.5,277.5,0,0.538,38.5,179.47265625,179.12109375,13696,495,0,0,0,0.125,0.0,719.6484375,0.703125,280.0,280.0,61.6,70,251.25
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,277.5,277.5,277.5,277.5,0,0.537,38.5,179.47265625,179.12109375,13696,493,0,0,0,4.25,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,7680,251.25
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,277.25,277.25,277.25,277.25,0,0.537,39.0,179.47265625,179.12109375,13696,493,0,0,0,0.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,277.25,277.25,277.25,277.25,0,0.537,39.0,179.47265625,179.12109375,13696,493,0,0,0,2.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,277.25,277.25,277.25,277.0,0,0.537,39.0,179.47265625,179.12109375,13696,492,0,0,0,4.5,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2540,251.25
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,277.0,277.0,277.0,277.0,0,0.537,39.0,179.47265625,179.12109375,13696,492,0,0,0,4.25,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,208.828125,208.828125,208.828125,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,39.5,179.47265625,179.12109375,13696,492,0,0,0,0.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,39.5,179.47265625,179.12109375,13696,490,0,0,0,0.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.5,277.5,277.5,0,0.538,39.5,179.47265625,179.12109375,13696,490,0,0,0,63.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,4690,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.75,277.75,277.75,277.5,0,0.538,39.5,179.47265625,179.12109375,13696,488,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.5,277.5,0,0.537,39.5,179.47265625,179.12109375,13696,487,0,0,0,63.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.25,277.25,0,0.537,40.0,179.47265625,179.12109375,13696,486,0,0,0,63.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,40.0,179.47265625,179.12109375,13696,486,0,0,0,63.625,0.0,0.0,0.703125,280.0,280.0,61.6,160,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.536,40.0,179.47265625,179.12109375,13696,486,0,0,0,0.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,276.75,276.75,0,0.536,40.0,179.47265625,179.12109375,13696,486,0,0,0,0.125,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,276.75,276.75,276.5,0,0.536,40.0,179.47265625,179.12109375,13696,487,0,0,0,0.625,0.0,0.0,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.5,276.5,276.5,276.5,0,0.535,40.0,179.47265625,179.12109375,13696,486,0,0,0,5.0,0.0,719.6484375,0.703125,280.0,280.0,61.6,160,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.5,276.5,276.5,276.5,0,0.536,40.0,179.47265625,179.12109375,13696,486,0,0,0,3.625,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,7680,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.5,276.5,276.5,276.5,0,0.535,40.0,179.47265625,179.12109375,13696,486,0,0,0,0.25,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.25,276.25,276.25,276.5,0,0.535,40.0,179.47265625,179.12109375,13696,485,0,0,0,0.125,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.5,276.75,276.75,276.75,0,0.536,39.5,179.47265625,179.12109375,13696,485,0,0,0,0.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,277.0,277.0,277.0,0,0.536,39.5,179.47265625,179.12109375,13696,485,0,0,0,4.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.25,0,0.537,39.0,179.47265625,179.12109375,13696,485,0,0,0,0.25,0.0,0.0,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,39.0,179.47265625,179.12109375,13696,485,0,0,0,0.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.536,39.0,179.47265625,179.12109375,13696,485,0,0,0,2.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.536,39.0,179.47265625,179.12109375,13696,486,0,0,0,4.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.537,39.5,179.47265625,179.12109375,13696,486,0,0,0,1.375,0.3515625,0.0,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.0,277.0,277.0,0,0.536,40.0,179.47265625,179.12109375,13696,488,0,0,0,2.0,0.3515625,0.0,0.703125,280.0,280.0,61.6,2920,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,276.75,276.75,276.75,0,0.536,40.0,179.47265625,179.12109375,13696,488,0,0,0,4.625,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,276.75,276.75,276.75,0,0.536,40.5,179.47265625,179.12109375,13696,490,0,0,0,4.375,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.536,40.5,179.47265625,179.12109375,13696,491,0,0,0,0.375,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.25
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.0,0,0.536,40.5,179.47265625,179.12109375,13696,492,0,0,0,3.625,0.0,0.0,0.703125,280.0,280.0,61.6,2920,251.25
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,276.75,276.75,276.75,0,0.536,40.5,179.47265625,179.12109375,13696,494,0,0,0,4.5,0.3515625,0.0,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,276.75,276.75,276.75,0,0.536,40.5,179.47265625,179.12109375,13696,494,0,0,0,0.25,0.0,0.0,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,276.75,276.75,276.75,0,0.536,40.5,179.47265625,179.12109375,13696,494,0,0,0,0.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,276.75,276.75,276.75,277.0,0,0.536,40.5,179.47265625,179.12109375,13696,495,0,0,0,3.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.0,277.0,277.0,277.25,0,0.537,40.5,179.47265625,179.12109375,13696,495,0,0,0,0.375,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,0.0,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,40.5,179.47265625,179.12109375,13696,494,0,0,0,4.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.5
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.25,277.25,0,0.537,40.5,179.47265625,179.12109375,13696,494,0,0,0,4.625,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.5,277.5,277.5,277.5,0,0.537,40.5,179.47265625,179.12109375,13696,494,0,0,0,4.75,0.0,0.0,0.703125,280.0,280.0,61.6,2920,251.75
0.0,127.9375,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.25,277.25,277.5,277.75,0,0.538,40.5,179.47265625,179.12109375,13696,493,0,0,0,4.5,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.75
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,277.75,278.0,278.25,278.25,0,0.539,40.5,179.47265625,179.12109375,13696,493,0,0,0,0.5,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.75
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.25,278.5,278.5,278.5,0,0.539,40.0,179.47265625,179.12109375,13696,492,0,0,0,0.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.75
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,40.0,179.47265625,179.12109375,13696,491,0,0,0,4.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
0.0,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,40.0,179.47265625,179.12109375,13696,491,0,0,0,4.5,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,40.0,179.47265625,179.12109375,13696,492,0,0,0,0.5,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,7680,251.5
127.9375,127.9375,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.47265625,179.12109375,13696,492,0,0,0,0.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.296875,179.12109375,13696,492,0,0,0,0.0,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,0.0,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.47265625,179.12109375,13696,493,0,0,0,0.125,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.47265625,179.12109375,13696,493,0,0,0,63.875,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.296875,179.12109375,13696,492,0,0,0,63.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,0.0,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.296875,179.12109375,13696,492,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
0.0,0.0,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.5,179.296875,179.12109375,13696,492,0,0,0,63.875,0.0,0.0,0.703125,280.0,280.0,61.6,8620,251.5
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.0,179.296875,179.12109375,13696,491,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,0.0,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,39.0,179.47265625,179.12109375,13696,491,0,0,0,61.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,127.9375,127.9375,209.1796875,209.1796875,209.1796875,209.1796875,2048,702,278.5,278.5,278.5,278.5,0,0.539,38.5,179.296875,179.12109375,13696,491,0,0,0,62.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,278.5,278.5,278.5,278.5,0,0.539,38.5,179.47265625,179.12109375,13696,490,0,0,0,58.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,1910,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,278.5,278.5,278.75,278.75,0,0.54,38.5,179.47265625,179.12109375,13696,490,0,0,0,63.25,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,279.0,279.0,0,0.54,38.0,179.296875,179.12109375,13696,490,0,0,0,63.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,279.0,279.25,0,0.54,38.5,179.47265625,179.12109375,13696,490,0,0,0,0.125,0.0,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.25,279.0,279.0,279.0,0,0.54,38.5,179.47265625,179.12109375,13696,491,0,0,0,63.125,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,279.0,279.0,0,0.54,38.0,179.47265625,179.12109375,13696,491,0,0,0,59.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,279.0,279.0,0,0.54,38.0,179.47265625,179.12109375,13696,492,0,0,0,63.25,0.3515625,0.0,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,279.25,279.25,279.25,279.25,0,0.541,38.0,179.296875,179.12109375,13696,492,0,0,0,63.5,0.3515625,0.0,0.703125,280.0,280.0,61.6,2920,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,279.0,279.0,0,0.54,38.0,179.296875,179.12109375,13696,492,0,0,0,60.875,0.0,719.6484375,0.703125,280.0,280.0,61.6,70,251.5
0.0,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.25,279.25,279.25,279.25,0,0.541,38.5,179.296875,179.12109375,13696,493,0,0,0,63.0,0.3515625,0.0,0.703125,280.0,280.0,61.6,7680,251.5
127.9375,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,279.5,279.5,279.5,279.75,0,0.541,39.0,179.296875,178.9453125,13696,494,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.75,279.5,279.5,279.5,0,0.541,39.0,179.296875,178.9453125,13696,494,0,0,0,63.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,2920,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.25,279.25,279.25,279.25,0,0.54,39.0,179.296875,178.9453125,13696,495,0,0,0,63.5,0.0,719.6484375,0.703125,280.0,280.0,61.6,2540,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,278.75,278.75,0,0.54,39.0,179.296875,178.9453125,13696,495,0,0,0,63.875,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,278.75,278.75,0,0.54,39.0,179.296875,178.9453125,13696,493,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
127.9375,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,278.75,278.75,0,0.54,38.5,179.296875,178.9453125,13696,493,0,0,0,63.75,0.3515625,0.0,0.703125,280.0,280.0,61.6,2920,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,278.75,278.75,0,0.54,38.5,179.296875,178.9453125,13696,491,0,0,0,63.625,0.0,719.6484375,0.703125,280.0,280.0,61.6,4680,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,278.75,278.75,0,0.54,38.5,179.296875,178.9453125,13696,489,0,0,0,63.75,0.0,719.6484375,0.703125,280.0,280.0,61.6,7680,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,278.75,278.75,279.0,279.0,0,0.54,38.0,179.47265625,178.9453125,13696,488,0,0,0,60.75,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.0,279.0,279.0,0,0.54,38.0,179.47265625,178.9453125,13696,486,0,0,0,63.125,0.0,0.0,0.703125,280.0,280.0,61.6,2920,251.5
0.0,127.9375,127.9375,208.828125,208.828125,208.828125,208.828125,2048,702,279.0,279.25,279.25,279.25,0,0.54,38.5,179.47265625,179.12109375,13696,485,0,0,0,63.75,0.0,0.0,0.703125,280.0,280.0,61.6,160,251.5
0.0,0.0,0.0,208.828125,208.828125,208.828125,208.828125,2048,702,279.25,279.25,279.25,279.25,0,0.541,38.5,179.47265625,179.12109375,13696,485,0,0,0,63.875,0.3515625,719.6484375,0.703125,280.0,280.0,61.6,0,251.5
